Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",7-9 Hours,Age-adjusted Prevalence,48.6,,,47.7,49.5,20215595,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",7-9 Hours,Age-adjusted Prevalence,40.9,,,38.6,43.3,3225422,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,7-9 Hours,Age-adjusted Prevalence,48.9,,,46.5,51.4,5858492,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",7-9 Hours,Age-adjusted Prevalence,47.2,,,43.7,50.6,1971213,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",7-9 Hours,Age-adjusted Prevalence,70,,,69.6,70.5,77335743,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",7-9 Hours,Age-adjusted Prevalence,54.4,,,52.9,55.8,10909330,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,7-9 Hours,Age-adjusted Prevalence,68.8,,,67.3,70.2,20738790,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",7-9 Hours,Age-adjusted Prevalence,67.3,,,65.4,69.2,11138672,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",10+ Hours,Age-adjusted Prevalence,6.2,,,5.8,6.7,2649666,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",10+ Hours,Age-adjusted Prevalence,7.1,,,6.1,8.2,588272,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,10+ Hours,Age-adjusted Prevalence,7,,,5.7,8.6,823269,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",10+ Hours,Age-adjusted Prevalence,5.3,,,4.4,6.4,231956,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",10+ Hours,Age-adjusted Prevalence,2,,,1.8,2.1,2192280,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",10+ Hours,Age-adjusted Prevalence,4.4,,,3.9,5,867840,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,10+ Hours,Age-adjusted Prevalence,3.3,,,2.7,3.9,984802,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",10+ Hours,Age-adjusted Prevalence,2.1,,,1.7,2.5,320870,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,41.4,,,40.5,42.2,20063013,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,38.3,,,36.3,40.3,3681906,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,29.9,,,27.9,32,3948461,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,35.8,,,33,38.7,1706741,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,17.7,,,17.4,18.1,22304654,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,16.1,,,15.3,17.1,3139537,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,11.5,,,10.4,12.7,2591431,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,11.9,,,10.7,13.1,1449191,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,58.6,,,57.8,59.5,18316003,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,61.7,,,59.7,63.7,4156469,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,70.1,,,68,72.1,8078288,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,64.2,,,61.3,67,2513880,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,82.3,,,81.9,82.6,87364691,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,83.9,,,82.9,84.7,17272600,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,88.5,,,87.3,89.6,27893387,,,
2020,US,"United States, DC & Territories",Ever had arthritis among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,88.1,,,86.9,89.3,14991537,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,16.7,,,16,17.5,5759155,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,17.8,,,16.2,19.6,1374040,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,12.5,,,11.2,14,1493239,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,15.9,,,13.8,18.3,688815,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,7.6,,,7.4,7.9,8172591,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,9,,,8.2,9.9,1843250,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,5.9,,,5.3,6.7,1890524,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,6.3,,,5.3,7.4,996989,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,83.3,,,82.5,84,32522158,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,82.2,,,80.4,83.8,6450144,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,87.5,,,86,88.8,10539302,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,84.1,,,81.7,86.2,3510051,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,92.4,,,92.1,92.6,101229478,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,91,,,90.1,91.8,18492998,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,94.1,,,93.3,94.7,28514167,,,
2020,US,"United States, DC & Territories",Current asthma among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,93.7,,,92.6,94.7,15441942,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,9.2,,,8.7,9.6,5292664,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,6.3,,,5.6,7.1,672481,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,5.7,,,4.7,6.8,752401,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,7.1,,,6,8.4,350167,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,5.3,,,5.2,5.5,6921640,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,4.2,,,3.7,4.8,787771,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,2.6,,,2.2,3.1,585072,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,3.5,,,2.7,4.6,400871,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,90.8,,,90.4,91.3,33274767,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,93.7,,,92.9,94.4,7191350,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,94.3,,,93.2,95.3,11361977,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,92.9,,,91.6,94,3881749,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,94.7,,,94.5,94.8,102932297,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,95.8,,,95.2,96.3,19657974,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,97.4,,,96.9,97.8,29958797,,,
2020,US,"United States, DC & Territories",Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,96.5,,,95.4,97.3,16113147,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,14.9,,,14.4,15.5,7205701,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,11.1,,,9.9,12.3,1004581,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,8.1,,,6.9,9.5,1022277,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,12.9,,,11.1,15,607808,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,3.4,,,3.2,3.5,4236619,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,3,,,2.6,3.4,587467,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,3,,,2.2,4,677014,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,2.4,,,1.9,3,305326,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,85.1,,,84.5,85.6,31250582,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,88.9,,,87.7,90.1,6822367,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,91.9,,,90.5,93.1,11053989,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,87.1,,,85,88.9,3615897,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,96.6,,,96.5,96.8,105577306,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,97,,,96.6,97.4,19835553,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,97,,,96,97.8,29827632,,,
2020,US,"United States, DC & Territories",Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,97.6,,,97,98.1,16112193,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,14.2,,,13.7,14.7,7700150,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,21.7,,,20.1,23.5,2142668,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,20,,,18.5,21.7,2734821,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,14.9,,,13.2,16.8,749051,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,6.3,,,6.1,6.5,7996966,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,11.8,,,10.9,12.6,2308417,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,10.1,,,9,11.3,2371659,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,7.9,,,6.9,8.9,999989,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,85.8,,,85.3,86.3,30970070,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,78.3,,,76.5,79.9,5728989,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,80,,,78.3,81.5,9346293,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,85.1,,,83.2,86.8,3486168,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,93.7,,,93.5,93.9,101932595,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,88.2,,,87.4,89.1,18117930,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,89.9,,,88.7,91,28139963,,,
2020,US,"United States, DC & Territories",Ever had diabetes among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,92.1,,,91.1,93.1,15512567,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,5.8,,,5.4,6.1,3174053,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,8.8,,,7.7,10.1,862076,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,5,,,4.1,6,657242,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,6.7,,,5.6,8,332768,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,1.3,,,1.3,1.4,1723402,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,1.9,,,1.7,2.3,368801,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,1.3,,,0.9,1.9,262854,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,1.3,,,0.9,1.9,158347,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,94.2,,,93.9,94.6,35338808,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,91.2,,,89.9,92.3,7002856,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,95,,,94,95.9,11382704,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,93.3,,,92,94.4,3903030,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,98.7,,,98.6,98.7,108163279,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,98.1,,,97.7,98.3,20069205,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,98.7,,,98.1,99.1,30274686,,,
2020,US,"United States, DC & Territories",Ever had a stroke among adults 18 years of age or older,Chronic Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,98.7,,,98.1,99.1,16365003,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,47.8,,,46.9,48.8,14922960,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,37.7,,,35.4,40.1,2655378,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,32.1,,,29.9,34.4,3794412,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,38.5,,,35.5,41.5,1538239,,,
